,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,T,Y,x_2_A,x_2_B,x_2_C,x_2_D,x_2_E,x_2_F,x_21_A,x_21_B,x_21_C,x_21_D,x_21_E,x_21_F,x_21_G,x_21_H,x_21_I,x_21_J,x_21_K,x_21_L,x_21_M,x_21_N,x_21_O,x_21_P,x_24_A,x_24_B,x_24_C,x_24_D,x_24_E,scores
3856,26,10.0,12.0,61,133,0,1,0,0,0,0,0,0,0,0,0,8,45,10,1,30,13,95,148,31,8,0,0,0,0,79,35,295,49,1,9,8,3,0,10,75,21,0,0,0,0,0,0,0,0,0,0,0,47,39,0,6.562462706685361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3857,21,20.0,6.0,61,118,0,0,0,0,0,0,0,0,2,0,1,9,35,7,1,53,13,68,134,21,12,0,0,0,0,79,32,380,83,1,4,9,3,0,6,65,18,0,0,0,0,0,0,0,0,0,0,0,46,36,0,22.1257059057863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3858,27,0.0,0.0,63,103,5,0,4,0,0,0,0,1,1,1,0,12,35,20,1,43,17,80,122,32,10,0,0,0,0,79,29,445,55,1,8,9,4,0,6,50,15,0,0,0,0,0,0,0,0,0,0,0,46,39,0,8.83895103960414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3859,19,0.0,0.0,64,115,1,0,2,0,0,0,0,0,0,0,1,13,65,10,1,90,10,82,136,24,14,0,0,0,0,83,40,395,60,1,8,8,0,3,1,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,9.69584579385015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3860,41,6.0,10.0,70,143,1,0,0,0,0,1,2,1,2,0,1,12,85,10,1,83,14,80,155,43,14,0,0,0,0,76,30,500,43,0,9,9,0,3,6,49,16,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-3.0117690086814703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3861,24,0.0,0.0,60,115,0,0,0,0,0,1,0,0,0,0,0,12,55,8,1,63,11,80,128,25,11,0,0,0,0,80,33,940,56,1,8,9,2,0,5,65,22,0,0,0,0,0,0,0,0,0,0,0,48,39,0,10.264272806905801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3862,18,0.0,2.0,68,136,0,0,0,0,0,1,0,0,0,0,1,14,75,10,1,63,14,85,161,21,10,0,0,0,0,81,36,580,64,1,8,9,3,0,6,57,19,0,0,0,0,0,0,0,0,0,0,0,49,41,0,13.269199517702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3863,21,0.0,0.0,66,119,0,0,0,0,0,1,1,0,0,0,0,12,55,13,1,63,12,60,138,22,12,0,1,0,0,81,33,510,57,0,9,9,2,0,1,56,18,0,0,0,0,0,0,0,0,0,0,0,46,41,0,10.2725531087299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3864,29,0.0,8.0,60,131,0,0,0,0,0,1,0,0,0,2,0,14,65,10,1,90,12,76,149,35,16,0,1,0,0,87,40,480,48,0,8,9,0,3,8,61,19,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0.0591036363025105,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3865,20,20.0,4.0,65,190,0,0,0,0,0,2,0,0,0,0,1,10,65,5,1,57,11,86,184,23,10,0,0,0,0,92,40,450,59,1,3,3,3,0,1,71,21,8,0,1,4,1,0,0,0,0,0,4,47,43,0,9.68361148564587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3866,20,20.0,4.0,60,97,0,1,0,0,1,0,2,0,2,0,0,9,15,7,1,57,13,70,118,24,12,0,1,0,0,85,35,400,38,0,9,9,3,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,45,38,0,9.23014182669332,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3867,26,10.0,6.0,66,124,0,0,0,0,0,0,0,0,0,2,0,15,55,10,1,63,15,80,147,36,12,0,0,0,0,77,33,460,67,1,9,9,3,0,6,63,16,0,0,0,0,0,0,0,0,0,0,0,47,38,0,9.550026683178919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3868,23,1.0,6.0,63,100,0,1,0,0,0,0,0,1,2,0,0,9,35,8,1,33,12,70,115,23,7,0,0,0,0,71,24,390,47,0,8,9,3,0,0,72,23,0,0,0,0,0,0,0,0,0,0,0,47,44,0,6.50107081486705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3869,44,28.0,12.0,65,148,0,0,0,2,0,0,3,0,1,0,0,12,45,12,1,63,13,90,158,34,12,0,1,0,0,88,33,410,67,0,9,9,3,0,3,64,19,0,0,0,0,0,0,0,0,0,0,0,46,41,0,10.3836479730045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3870,31,10.0,13.0,60,113,0,0,0,1,0,2,1,2,2,0,0,12,45,13,1,70,11,72,127,33,12,0,0,0,0,82,32,330,58,0,9,9,4,0,3,50,18,0,0,0,0,0,0,0,1,0,0,3,44,42,0,6.71347744721576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3871,21,0.0,5.0,64,120,0,0,0,0,1,1,0,1,1,0,0,17,45,20,1,83,11,60,136,28,17,0,0,0,0,82,34,430,40,0,8,9,0,3,8,57,19,0,0,0,0,1,0,0,0,0,0,1,44,41,0,2.80279637987854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3872,21,0.0,0.0,62,115,0,0,0,0,0,0,0,2,0,1,0,14,15,10,1,57,13,78,138,24,14,0,0,0,0,85,38,385,46,1,1,3,2,0,3,55,16,0,0,0,2,0,0,0,0,0,0,0,47,42,0,11.172393217278499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3873,26,20.0,11.0,66,153,0,0,0,0,0,0,1,0,1,1,1,12,105,16,1,70,12,64,171,29,12,0,1,0,0,78,27,490,33,0,8,10,2,0,0,53,17,0,0,0,0,0,0,0,0,0,0,0,46,41,0,3.06389137927553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
3874,15,5.0,1.0,66,130,0,0,0,0,0,0,2,1,1,0,0,10,65,10,1,47,11,68,160,22,9,0,0,0,0,81,34,530,79,1,8,9,2,0,2,59,18,0,0,0,0,0,0,0,0,0,0,0,47,42,0,18.5808464736305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
3875,22,20.0,9.0,62,116,0,0,0,0,0,1,0,1,1,0,0,12,45,6,1,67,12,68,138,26,12,0,1,0,0,79,31,450,62,1,9,9,3,0,4,67,16,0,0,0,0,0,0,0,0,0,0,0,49,39,0,10.9849304866546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3876,22,0.0,3.0,61,112,0,0,0,0,0,0,0,0,0,0,0,12,65,10,1,70,12,64,123,24,12,0,0,0,0,80,37,460,45,1,7,9,3,0,1,68,22,0,0,0,0,0,0,0,0,0,0,0,46,41,0,10.503403094042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3877,21,1.0,3.0,61,130,1,0,0,0,0,0,0,0,0,0,0,12,35,10,1,60,12,70,153,24,13,0,0,0,0,74,29,345,37,0,9,10,2,0,6,64,22,0,0,0,0,0,0,0,0,0,0,0,44,39,0,9.47175168608083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3878,29,0.0,0.0,62,125,0,0,0,0,0,1,1,2,1,0,0,11,55,16,1,43,12,80,146,33,8,0,0,0,0,89,42,460,86,0,9,9,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,46,38,0,8.84671701479811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
3879,20,0.0,6.0,66,131,0,0,0,0,0,0,0,0,0,0,0,12,35,15,1,60,11,50,148,20,12,0,0,0,0,80,32,510,74,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,45,41,0,17.8024347144041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3880,32,8.0,9.0,63,197,0,0,0,0,0,1,2,0,0,0,1,10,35,7,1,37,11,90,217,34,9,1,0,0,1,82,37,405,59,1,9,10,2,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,47,42,0,3.4037723193965603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
3881,22,12.0,7.0,65,128,0,0,0,0,0,4,0,1,0,0,0,12,65,3,1,70,10,70,148,29,12,0,1,0,0,79,36,310,43,0,8,9,2,0,7,50,15,0,0,0,0,0,0,0,0,0,0,0,43,39,0,6.961073067842821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3882,20,0.0,0.0,64,118,0,1,0,0,0,1,0,1,1,0,1,12,65,7,1,67,13,80,135,23,12,0,0,0,0,78,40,450,54,1,9,9,0,2,7,62,20,0,0,0,0,0,0,0,0,0,0,0,46,42,0,11.9058374119179,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3883,39,0.0,22.0,61,162,0,0,0,0,0,3,0,0,0,0,0,9,25,12,1,20,16,76,170,44,7,0,0,0,1,78,33,600,53,0,8,8,3,0,5,28,8,0,0,0,0,0,0,2,0,0,0,3,45,38,0,-7.17036479287574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3884,20,13.0,5.0,63,128,0,0,2,0,0,0,1,0,0,0,0,12,35,6,1,50,12,60,150,22,11,0,0,0,0,80,32,440,87,0,9,9,2,0,8,70,24,0,0,0,0,0,0,0,0,0,0,0,44,40,0,24.4359132981042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3885,25,1.0,7.0,66,155,0,1,0,0,0,0,0,0,0,0,0,14,55,8,1,63,13,80,160,28,14,0,0,0,0,80,39,365,56,0,9,9,2,0,4,55,16,0,0,0,0,0,0,0,0,0,0,0,47,41,0,10.639795904642801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3886,25,20.0,6.0,65,120,1,0,0,0,0,0,0,0,1,0,0,12,35,8,1,57,13,80,134,28,12,0,0,0,0,81,27,460,44,0,9,9,2,0,6,61,19,0,0,0,0,0,0,0,0,0,0,0,45,41,0,8.84565331106584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3887,24,0.0,8.0,63,160,0,0,0,0,0,1,1,1,2,0,1,12,105,12,1,63,12,70,186,42,11,0,1,0,0,84,37,460,68,0,6,9,0,3,3,69,22,0,0,0,0,0,0,0,0,0,0,0,44,41,0,3.80591603676659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
3888,26,0.0,0.0,64,212,0,0,0,0,0,1,1,1,0,1,0,12,85,10,1,63,12,84,222,40,11,0,1,0,0,85,42,440,59,0,8,9,0,2,1,57,17,0,0,0,0,0,0,0,0,0,0,0,46,44,0,2.86549356711861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
3889,18,4.0,1.0,64,120,0,0,0,0,0,4,0,1,1,0,0,11,25,7,1,40,13,70,138,18,11,0,0,0,0,80,34,400,81,0,7,9,3,0,11,68,22,3,0,0,0,0,0,0,0,0,0,0,45,38,0,3.04414889750248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3890,38,10.0,21.0,58,110,0,0,0,1,0,0,3,0,1,1,0,12,45,10,1,60,12,70,152,44,12,0,1,0,0,79,35,525,60,0,8,9,3,0,2,68,21,0,0,0,0,0,0,0,0,0,0,0,47,40,0,2.41032919781054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3891,25,0.0,0.0,64,235,0,0,0,0,0,1,0,0,0,0,0,12,45,8,1,60,11,98,218,33,12,0,0,0,0,81,33,510,72,0,8,8,2,0,8,50,15,0,0,0,0,0,0,0,0,0,0,0,46,41,0,8.41526312596174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3892,17,0.0,1.0,63,120,0,0,0,0,0,0,0,0,1,1,0,11,15,8,1,40,12,70,145,21,12,0,0,0,0,78,34,400,56,0,9,9,3,0,6,55,20,0,0,0,2,0,0,0,0,0,0,1,46,39,0,11.5928752531707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3893,19,0.0,0.0,69,138,0,0,0,0,0,0,0,1,0,0,0,12,65,10,1,87,14,86,178,22,15,0,0,0,0,84,35,480,59,0,7,8,0,2,6,55,13,0,0,0,0,0,0,1,0,0,0,0,45,41,0,13.3774126196366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
3894,23,0.0,0.0,56,85,0,0,0,0,0,1,0,0,0,0,1,11,65,10,1,67,13,60,105,23,12,0,0,0,0,77,29,450,72,1,7,9,0,2,7,68,22,0,0,0,0,0,0,0,0,0,0,0,47,41,0,13.740728583302698,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3895,35,0.0,0.0,61,112,0,0,0,0,0,0,0,0,1,0,0,12,45,10,1,70,13,70,130,38,12,1,0,0,0,91,34,385,46,1,8,9,3,0,4,58,20,0,0,0,0,0,0,0,0,0,0,0,47,39,0,5.08683032386578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3896,18,10.0,5.0,60,91,0,0,0,0,0,1,1,0,0,0,0,8,45,10,1,43,12,58,110,20,9,1,0,0,0,79,28,300,59,0,9,9,3,0,5,54,15,0,0,0,0,0,0,0,0,0,0,0,45,37,0,12.1971253880812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3897,20,20.0,4.0,61,95,0,0,0,0,0,1,0,0,0,0,0,8,35,12,1,47,12,60,114,22,10,1,0,0,0,83,33,480,45,1,6,9,2,0,5,62,16,0,0,0,0,0,0,0,0,0,0,0,46,44,0,9.154553211439689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3898,23,0.0,0.0,66,115,0,0,0,0,0,0,1,0,1,0,1,17,55,10,1,63,12,72,129,22,13,0,0,0,0,75,34,320,43,1,9,9,0,3,5,53,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,10.764454217797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3899,20,0.0,2.0,63,150,0,0,0,0,0,1,0,0,1,0,0,12,75,7,1,63,11,86,175,23,11,0,0,0,0,80,34,435,58,0,7,9,3,0,5,50,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,11.1722979128808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3900,23,20.0,7.0,65,140,0,0,0,0,0,0,0,0,0,1,0,12,45,8,1,60,11,70,173,23,12,0,0,0,0,82,34,570,60,0,9,9,3,0,1,72,22,0,0,0,0,0,0,0,0,0,0,0,47,43,0,12.289196715634501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3901,24,15.0,9.0,65,143,0,0,0,0,0,0,0,0,0,0,1,12,45,11,1,63,11,64,175,24,12,0,0,0,0,89,33,570,45,1,9,9,2,0,1,58,17,0,0,0,0,0,0,0,0,0,0,0,47,42,0,11.1198769059743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3902,22,4.0,1.0,65,125,0,0,0,0,0,0,0,0,0,0,0,13,35,5,1,70,15,82,160,22,14,0,0,0,0,85,39,430,93,0,9,10,3,0,8,56,19,0,0,0,0,0,0,0,0,0,0,0,46,39,0,26.406567229184102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3903,26,3.0,9.0,65,130,0,1,0,0,0,0,1,0,0,0,0,12,35,10,1,33,10,86,165,31,9,0,2,0,0,81,35,330,68,1,10,9,2,0,4,61,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,8.287690936049732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3904,26,20.0,8.0,65,133,0,1,0,0,0,0,1,0,0,0,1,12,75,10,1,93,12,84,139,26,17,0,0,0,0,82,37,510,98,0,6,9,0,3,3,50,14,0,0,0,2,0,0,0,0,0,0,1,46,41,0,21.4473232887781,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3905,31,0.0,0.0,63,106,0,0,0,0,0,1,0,1,0,0,0,18,85,8,1,93,17,70,118,31,17,0,0,0,0,83,39,450,55,0,9,9,3,0,7,67,21,0,0,0,0,0,0,0,0,0,0,0,45,41,0,1.76879871284923,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3906,20,20.0,4.0,63,104,0,0,0,0,0,0,0,0,0,1,0,11,15,14,1,30,14,74,120,26,10,0,0,0,0,76,31,385,60,0,9,9,2,0,1,66,19,0,0,0,0,0,0,0,0,0,0,0,45,40,0,6.96051990901253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3907,25,1.0,6.0,61,113,0,1,0,0,0,0,0,0,1,1,0,12,75,10,1,87,12,70,130,27,12,0,0,0,0,85,39,650,40,0,6,9,2,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,6.084248129841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3908,32,15.0,16.0,63,120,0,0,0,0,0,1,2,0,0,0,0,10,55,15,1,77,12,60,150,34,12,0,2,0,1,75,25,750,64,1,8,9,2,0,3,47,15,0,0,0,0,0,0,0,0,0,0,0,47,38,0,5.1493965639188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3909,26,20.0,9.0,65,170,0,0,0,0,0,0,3,0,0,1,0,10,45,10,1,63,12,60,171,39,12,0,1,0,0,86,32,490,56,0,9,9,0,2,1,57,19,0,0,0,0,0,0,0,0,0,0,0,44,41,0,4.75737345388602,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3910,20,0.0,8.0,60,130,0,0,0,0,0,0,0,1,0,0,0,9,65,8,1,67,11,68,150,23,12,0,0,0,0,75,33,540,62,0,9,10,2,0,8,57,18,0,0,0,0,0,0,0,0,0,0,0,47,44,0,18.663075372527302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3911,28,0.0,3.0,64,130,0,0,0,0,0,0,0,1,0,0,1,12,85,4,1,73,13,72,149,32,12,0,0,0,0,82,28,490,56,0,6,9,1,2,1,45,15,0,0,0,0,0,0,0,0,0,0,0,47,41,0,6.84387778201216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3912,32,20.0,15.0,62,185,0,1,0,0,0,0,0,0,0,0,0,10,65,8,1,57,11,80,202,36,10,0,0,0,0,81,34,610,56,1,9,10,3,0,3,47,14,0,0,0,0,0,0,0,0,0,0,0,47,39,0,6.5106450366339805,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3913,23,30.0,7.0,66,130,0,0,0,0,0,3,0,1,1,0,0,9,25,7,1,50,14,80,153,25,12,1,0,0,0,91,38,580,80,1,9,8,2,0,1,62,22,0,0,0,0,0,0,0,0,0,0,0,48,43,0,12.081481541729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3914,20,0.0,0.0,61,118,0,0,0,0,0,0,0,1,0,0,1,12,35,7,1,33,9,85,134,21,11,0,0,0,0,83,37,395,38,1,9,9,2,0,6,64,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,7.93887670273461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3915,19,4.0,9.0,64,145,0,1,0,0,0,1,0,2,0,0,0,12,75,10,1,70,12,76,169,21,12,0,0,0,0,76,32,430,78,1,8,9,2,0,4,58,18,0,0,0,0,0,0,0,0,0,0,0,46,41,0,14.6796668039727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
3916,42,11.0,27.0,64,125,0,1,1,0,0,0,2,0,1,0,0,12,75,12,1,53,13,80,135,48,8,0,0,0,0,83,38,400,55,0,5,9,3,0,1,61,19,0,0,0,0,0,0,0,1,0,0,0,44,37,0,0.420626180148035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3917,21,10.0,2.0,64,110,0,0,0,0,0,0,0,0,0,0,0,12,35,5,1,57,13,78,130,26,12,0,0,0,0,79,30,465,71,0,6,9,2,0,2,65,20,7,0,0,0,0,0,0,0,0,0,0,46,41,0,15.1138746272434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3918,32,0.0,12.0,63,245,0,0,0,0,0,0,1,0,0,0,0,9,35,11,1,43,14,104,268,33,12,0,0,0,0,74,24,725,61,0,9,10,3,1,9,53,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,8.81547801257047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3919,28,0.0,0.0,64,135,0,0,0,0,0,0,0,0,0,0,0,6,75,5,1,43,13,80,158,31,9,0,0,0,0,82,31,470,48,0,10,10,3,0,6,50,16,0,0,0,0,0,0,0,0,0,0,0,45,40,0,9.70208278044577,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3920,36,20.0,20.0,60,120,0,0,0,0,0,1,3,1,2,1,0,10,45,10,1,63,11,70,132,39,14,2,3,0,0,77,34,390,49,1,8,9,2,0,4,51,15,0,0,0,2,0,0,0,0,0,0,0,45,38,0,1.25101884352756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
3921,32,10.0,14.0,66,130,0,0,0,0,0,1,1,1,0,0,0,12,85,10,1,80,15,68,155,36,15,0,0,1,0,82,32,480,62,0,6,10,3,0,3,61,19,0,0,0,0,0,0,0,0,0,0,0,46,41,0,1.06827428909864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3922,34,20.0,15.0,67,135,0,0,0,0,0,2,0,0,0,0,0,12,105,15,1,80,17,70,152,37,15,0,4,2,0,84,31,425,55,1,8,10,3,0,6,69,19,0,0,0,0,0,0,0,0,0,0,0,47,39,0,1.04727473992401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3923,30,20.0,10.0,62,100,0,0,4,0,0,1,1,0,0,0,0,10,45,10,1,53,13,68,123,29,10,1,0,0,1,87,39,430,53,0,8,9,3,0,1,62,19,0,0,0,0,0,0,0,0,0,0,0,46,43,0,7.28958998128402,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3924,33,20.0,13.0,63,133,0,0,2,0,0,1,2,0,2,1,0,12,85,12,1,93,12,70,156,34,16,0,1,0,0,78,30,520,45,1,8,9,2,0,2,52,15,0,0,1,0,0,0,0,0,0,0,0,46,39,0,-3.5157368339603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3925,28,45.0,18.0,62,97,0,1,0,0,0,0,0,0,0,0,0,12,35,12,1,50,14,58,118,29,11,1,0,0,0,78,31,310,63,0,5,9,4,0,2,63,18,6,0,0,0,0,0,0,2,0,0,3,45,39,0,10.5746235852324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3926,19,5.0,1.0,64,110,0,1,3,0,0,0,1,1,0,0,0,12,105,11,1,93,10,70,148,19,14,0,0,0,0,82,38,465,48,1,9,9,2,0,0,54,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,5.64662892890679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3927,37,17.0,12.0,64,100,0,0,0,0,0,0,1,0,0,1,0,11,45,23,1,67,13,78,112,41,14,1,1,0,0,85,33,440,77,0,7,9,2,0,1,71,21,0,0,0,0,0,0,0,0,0,0,0,43,40,0,5.58051892688678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3928,18,15.0,3.0,65,132,0,1,0,0,0,1,0,0,1,1,0,11,85,10,1,70,10,84,170,19,12,0,0,0,0,81,34,480,81,1,7,9,1,2,4,65,19,0,0,0,0,0,0,0,0,0,0,0,47,46,0,16.865449609262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
